BUSCA;Resultado Esperado;RSLP;ACRSLP;FPRSLP;FNRSLP;F1RSLP;SNOW;ACSNOW;FPSNOW;FNSNOW;F1SNOW;CHAVESOUNDEX;ACCHAVESOUNDEX;FPCHAVESOUNDEX;FNCHAVESOUNDEX;F1CHAVESOUNDEX;BUSCABR_SEM_VOGAL;ACBUSCABRSV;FPBUSCABRSV;FNBUSCABRSV;F1BUSCABRSV;BUSCABR;ACBUSCABR;FPBUSCABR;FNBUSCABR;F1BUSCABR;METAPHONEBR;ACMETAPHONEBR;FPMETAPHONEBR;FNMETAPHONEBR;F1METAPHONEBR;ROBERTO;ACROBERTO;FPROBERTO;FNROBERTO;F1ROBERTO
LUZIA;LUSIA,LUZIA;[LUZIA];1;0;1;0.666666666667;[LUZIA];1;0;1;0.666666666667;[LACI, LACY, LAIZ, LAUCI, LECIO, LECY, LEISE, LESIA, LEUSA, LEZIO, LIZ, LOACY, LUACY, LUCAS, LUCI, LUCIA, LUCIO, LUCY, LUIS, LUISA, LUIZ, LUIZA, LUSIA, LUZIA, LYGIA];2;23;0;0.148148148148;[AELSON, AILISON, AILSON, AILZA, ALCEU, ALCIO, ALCIR, ALECIO, ALEIXO, ALICIO, ALISSON, ALLISON, ALOISIO, ALOYSIO, ALUISIO, ALUIZIO, ALUIZO, ARILSON, ARILZA, ARIZIO, AURIZE, AYLSA, ELAISE, ELCIAS, ELCIO, ELEACIR, ELEAZAR, ELEUZA, ELIEZER, ELISA, ELISEU, ELISIO, ELISSON, ELIZA, ELIZEU, ELIZIO, ELOISA, ELOISIO, ELOIZIA, ELOIZIO, ELSA, ELSIR, ELSON, ELUIZA, ELYSIO, ELZA, ELZI, ELZIO, ELZO, ELZU, ELZY, ERASIO, ERICSSON, HELCIO, HELOISA, HELOIZA, HELSON, HORACIO, ILSA, ILSON, ILZA, LAERCIO, LAERSON, LECIO, LEISE, LESIA, LEUSA, LEZIO, LIELSON, LILIOSA, LUCIA, LUCIO, LUISA, LUIZA, LUSIA, LUZIA, OILSON, RAISSA, REILSON, RILZA, ROSA, ROZA, UILSON, UILZA, ULYSSES];2;83;0;0.0459770114943;[LUSIA, LUZIA];2;0;0;1.0;[CLEZIO, CLOYSIO, HELOISA, HELOIZA, LEISE, LESIA, LEZIO, LUISA, LUIZA, LUSIA, LUZIA];2;9;0;0.307692307692;[LUCIA, LUSIA, LUZIA];2;1;0;0.8
LUIZA;LUISA,LUIZA;[LUIZ, LUIZA];1;1;1;0.5;[LUIZ, LUIZA];1;1;1;0.5;[LACI, LACY, LAIZ, LAUCI, LECIO, LECY, LEISE, LESIA, LEUSA, LEZIO, LIZ, LOACY, LUACY, LUCAS, LUCI, LUCIA, LUCIO, LUCY, LUIS, LUISA, LUIZ, LUIZA, LUSIA, LUZIA, LYGIA];2;23;0;0.148148148148;[AELSON, AILISON, AILSON, AILZA, ALCEU, ALCIO, ALCIR, ALECIO, ALEIXO, ALICIO, ALISSON, ALLISON, ALOISIO, ALOYSIO, ALUISIO, ALUIZIO, ALUIZO, ARILSON, ARILZA, ARIZIO, AURIZE, AYLSA, ELAISE, ELCIAS, ELCIO, ELEACIR, ELEAZAR, ELEUZA, ELIEZER, ELISA, ELISEU, ELISIO, ELISSON, ELIZA, ELIZEU, ELIZIO, ELOISA, ELOISIO, ELOIZIA, ELOIZIO, ELSA, ELSIR, ELSON, ELUIZA, ELYSIO, ELZA, ELZI, ELZIO, ELZO, ELZU, ELZY, ERASIO, ERICSSON, HELCIO, HELOISA, HELOIZA, HELSON, HORACIO, ILSA, ILSON, ILZA, LAERCIO, LAERSON, LECIO, LEISE, LESIA, LEUSA, LEZIO, LIELSON, LILIOSA, LUCIA, LUCIO, LUISA, LUIZA, LUSIA, LUZIA, OILSON, RAISSA, REILSON, RILZA, ROSA, ROZA, UILSON, UILZA, ULYSSES];2;83;0;0.0459770114943;[LUISA, LUIZA];2;0;0;1.0;[CLEZIO, CLOYSIO, HELOISA, HELOIZA, LEISE, LESIA, LEZIO, LUISA, LUIZA, LUSIA, LUZIA];2;9;0;0.307692307692;[ELUIZA, LUISA, LUIZA];2;1;0;0.8
MAGDA;MAGDA,MAGNA;[MAGDA];1;0;1;0.666666666667;[MAGDA];1;0;1;0.666666666667;[MAGDA];1;0;1;0.666666666667;[EMYGDIO, MAGDA, MORGADO];1;2;1;0.4;[MAGDA];1;0;1;0.666666666667;[MAGDA];1;0;1;0.666666666667;[MAGDA];1;0;1;0.666666666667
MANOEL;MANOEL,MANUEL;[MANOEL, MANOELA];1;1;1;0.5;[MANOEL, MANOELA];1;1;1;0.5;[MANOEL, MANOELA, MANUEL];2;1;0;0.8;[AGMAR, AMANDA, AMIL, AMIR, ANA, ANAEL, ANAIR, ANANIAS, ANAYR, ANDONIOS, ANNA, EMANOEL, EMANUEL, EMMANOEL, ENE, ENEAS, ENES, ENI, ENIO, ENIR, ENNIO, ENOI, ENOS, ENY, EUMENES, EUNICE, IGNES, IGNEZ, INES, INEZ, INIS, IOMAR, IONE, MAGNA, MAGNO, MAIL, MANOEL, MANUEL, MANY, MAX, NAHUR, NAIR, NAME, NANCE, NANCY, NEEMIAS, NEHEMIAS, NEI, NEIMAR, NENIS, NERCI, NERCY, NEY, NICE, NINIO, NOE, NOEL, NOEME, NOEMEA, NOEMI, NOEMIA, NOEMIO, NUNO, OMAR, ONAIR, ONDINA, ONIAS];2;65;0;0.0579710144928;[MANOEL];1;0;1;0.666666666667;[MANOEL, MANOELA, MANUEL];2;1;0;0.8;[EMANOEL, EMMANOEL, MANOEL];1;2;1;0.4
MARCELO;MARCELO,MARCELIO,MARCELLO;[MARCEL, MARCELO];1;1;2;0.4;[MARCEL, MARCELO];1;1;2;0.4;[MARCEL, MARCELIO, MARCELLO, MARCELO, MARCIAL, MARCILIA, MARCILIO];3;4;0;0.6;[MARCELIO, MARCELLO, MARCELO, MARCILIA, MARCILIO, NAZARE, NAZIRA];3;4;0;0.6;[MARCELLO, MARCELO];2;0;1;0.8;[MARCEL, MARCELIO, MARCELO, MARCIAL, MARCILIA, MARCILIO];2;4;1;0.444444444444;[MARCELLO, MARCELO];2;0;1;0.8
MARCOS;MARCOS,MARCO,MARCUS;[MARCIA, MARCIAL, MARCO, MARCOS];2;2;1;0.571428571429;[MARCIA, MARCO, MARCOS];2;1;1;0.666666666667;[MARCIA, MARCIO, MÁRCIO, MARCO, MARCOS, MARCUS, MARISA, MARISE, MARIZA, MARIZICA, MARYZA, MAURICEA, MAURICIO, MAURIZA, MEIRES, MERCES, MIRACI];3;14;0;0.3;[AMERICA, AMERICO, AMILCAR, HENRIQUE, MARCO, MARCOS, MARCUS, MARILAC, MILCA, NILCA];3;7;0;0.461538461538;[MARCO, MARCOS, MARCUS];3;0;0;1.0;[MARCOS, MARCUS];2;0;1;0.8;[MARCOS, MARCUS];2;0;1;0.8
MARLON;MARLON,MARLLON;[MARLON];1;0;1;0.666666666667;[MARLON];1;0;1;0.666666666667;[MARILENA, MARILENE, MARLENE, MARLINI, MARLINIA, MARLLON, MARLON];2;5;0;0.444444444444;[AGNELO, AMALIA, AMARAL, AMARO, AMAURI, AMAURY, AMELIA, AMERES, AMILAR, ANALIA, ANALICE, ANDERLEI, ANDRE, ANDRÉ, ANDREA, ANDREIA, EMILIA, EMILIO, ENILA, ENILCE, HENRY, HOMERO, HONORIO, IMERO, MAGNOLIA, MALY, MANOELA, MARA, MARI, MARIA, Maria, MARIE, MARILCE, MARILIA, MARIO, MARLE, MARLI, MARLLON, MARLON, MARLUCE, MARLY, MARY, MAURA, MAURI, MAURILIA, MAURILIO, MAURILLO, MAURILO, MAURO, MEIRES, MILCE, MILLER, MIRACI, MIRIAM, MIRIAN, MIRON, MURILO, NALY, NARA, NAURO, NELCI, NELCY, NELI, NELIA, NELIO, NELLE, NELLI, NELLY, NELOYR, NELY, NERY, NEYLA, NILA, NILCE, NILIA, NILO, NORELI, ONARIA, ONEILI, ONILHA];2;78;0;0.0487804878049;[MARLLON, MARLON];2;0;0;1.0;[MARLON];1;0;1;0.666666666667;[MARLLON, MARLON];2;0;0;1.0
MARTA;MARTA,MARTHA;[MARTA, MARTINHO];1;1;1;0.5;[MARTA];1;0;1;0.666666666667;[MARTA, MARTHA, MIRDA, MIRTHO];2;2;0;0.666666666667;[AMILTON, AMINTAS, ANETE, ANICETA, ANICETO, ANNITA, HAMILTON, MARTA, MARTHA, MATEUS, MATHEUS, MATHIAS, MILTA, MILTON, MIRTES, MIRTHO, MYRTES, MYRTHES, MYRTON, NAILTER, NATAL, NATAN, NESTOR, NILTON, NIRTO, NOEMITA, NONATO];2;25;0;0.137931034483;[MARTA, MARTHA, NATAL, NATAN];2;2;0;0.666666666667;[MARTA, MARTHA, MIRTHO];2;1;0;0.8;[MARTA];1;0;1;0.666666666667
MATEUS;MATEUS,MATHEUS;[MATEUS];1;0;1;0.666666666667;[MATEUS];1;0;1;0.666666666667;[MATEUS, MATHEUS, MATHIAS];2;1;0;0.8;[AMILTON, AMINTAS, ANETE, ANICETA, ANICETO, ANNITA, HAMILTON, MARTA, MARTHA, MATEUS, MATHEUS, MATHIAS, MILTA, MILTON, MIRTES, MIRTHO, MYRTES, MYRTHES, MYRTON, NAILTER, NATAL, NATAN, NESTOR, NILTON, NIRTO, NOEMITA, NONATO];2;25;0;0.137931034483;[MATEUS, MATHEUS];2;0;0;1.0;[MATEUS, MATHEUS];2;0;0;1.0;[MATEUS];1;0;1;0.666666666667
MAURILIO;MAURILIO,MAURILLO,MAURILO;[MAURILIO];1;0;2;0.5;[MAURILIO];1;0;2;0.5;[MARILIA, MARLE, MARLI, MARLY, MAURILIA, MAURILIO, MAURILLO, MAURILO, MURILO];3;6;0;0.5;[AGNELO, AMALIA, AMARAL, AMARO, AMAURI, AMAURY, AMELIA, AMERES, AMILAR, ANALIA, ANALICE, ANDERLEI, ANDRE, ANDRÉ, ANDREA, ANDREIA, EMILIA, EMILIO, ENILA, ENILCE, HENRY, HOMERO, HONORIO, IMERO, MAGNOLIA, MALY, MANOELA, MARA, MARI, MARIA, Maria, MARIE, MARILCE, MARILIA, MARIO, MARLE, MARLI, MARLLON, MARLON, MARLUCE, MARLY, MARY, MAURA, MAURI, MAURILIA, MAURILIO, MAURILLO, MAURILO, MAURO, MEIRES, MILCE, MILLER, MIRACI, MIRIAM, MIRIAN, MIRON, MURILO, NALY, NARA, NAURO, NELCI, NELCY, NELI, NELIA, NELIO, NELLE, NELLI, NELLY, NELOYR, NELY, NERY, NEYLA, NILA, NILCE, NILIA, NILO, NORELI, ONARIA, ONEILI, ONILHA];3;77;0;0.0722891566265;[MAURILIO];1;0;2;0.5;[MAURILIA, MAURILIO, MAURILO];2;1;1;0.666666666667;[MAURILIO];1;0;2;0.5
MIRTES;MIRTES,MYRTES,MYRTHES;[MIRTES];1;0;2;0.5;[MIRTES];1;0;2;0.5;[MIRTES, MORETIS, MYRTES, MYRTHES];3;1;0;0.857142857143;[AMILTON, AMINTAS, ANETE, ANICETA, ANICETO, ANNITA, HAMILTON, MARTA, MARTHA, MATEUS, MATHEUS, MATHIAS, MILTA, MILTON, MIRTES, MIRTHO, MYRTES, MYRTHES, MYRTON, NAILTER, NATAL, NATAN, NESTOR, NILTON, NIRTO, NOEMITA, NONATO];3;24;0;0.2;[MIRTES, MYRTES, MYRTHES];3;0;0;1.0;[MIRTES, MORETIS, MYRTES, MYRTHES];3;1;0;0.857142857143;[MIRTES, MYRTES];2;0;1;0.8
NAZARE;NAZARE,NAZARETH;[NAZARE, NAZIRA];1;1;1;0.5;[NAZARE];1;0;1;0.666666666667;[NAZARE, NAZIRA];1;1;1;0.5;[MARCELIO, MARCELLO, MARCELO, MARCILIA, MARCILIO, NAZARE, NAZIRA];1;6;1;0.222222222222;[NAZARE];1;0;1;0.666666666667;[NAZARE, NAZIRA];1;1;1;0.5;[NAZARE];1;0;1;0.666666666667
NATANAEL;NATANAEL,NATHANAEL,NATANIEL;[NATANAEL];1;0;2;0.5;[NATANAEL];1;0;2;0.5;[NATANAEL, NATANIEL, NATHANAEL];3;0;0;1.0;[AMANTINO, ANTENOR, ANTISTHENES, ANTONIA, ANTONIEL, ANTONINO, ANTONIO, ANTUNIEL, MARTINHO, NATANAEL, NATANIEL, NATHANAEL];3;9;0;0.4;[NATANAEL, NATHANAEL];2;0;1;0.8;[NATANAEL, NATANIEL, NATHANAEL];3;0;0;1.0;[NATANAEL];1;0;2;0.5
NATIVIDAD;NATIVIDAD,NATIVIDADE;[NATIVIDAD];1;0;1;0.666666666667;[NATIVIDAD];1;0;1;0.666666666667;[NATIVIDAD, NATIVIDADE];2;0;0;1.0;[NATIVIDAD, NATIVIDADE];2;0;0;1.0;[NATIVIDAD];1;0;1;0.666666666667;[NATIVIDAD, NATIVIDADE];2;0;0;1.0;[NATIVIDAD];1;0;1;0.666666666667
NANCI;NANCE,NANCY;[NANCE];1;0;1;0.666666666667;[NANCE];1;0;1;0.666666666667;[NANCE, NANCY, NEEMIAS, NEHEMIAS, NENIS];2;3;0;0.571428571429;[AGMAR, AMANDA, AMIL, AMIR, ANA, ANAEL, ANAIR, ANANIAS, ANAYR, ANDONIOS, ANNA, EMANOEL, EMANUEL, EMMANOEL, ENE, ENEAS, ENES, ENI, ENIO, ENIR, ENNIO, ENOI, ENOS, ENY, EUMENES, EUNICE, IGNES, IGNEZ, INES, INEZ, INIS, IOMAR, IONE, MAGNA, MAGNO, MAIL, MANOEL, MANUEL, MANY, MAX, NAHUR, NAIR, NAME, NANCE, NANCY, NEEMIAS, NEHEMIAS, NEI, NEIMAR, NENIS, NERCI, NERCY, NEY, NICE, NINIO, NOE, NOEL, NOEME, NOEMEA, NOEMI, NOEMIA, NOEMIO, NUNO, OMAR, ONAIR, ONDINA, ONIAS];2;65;0;0.0579710144928;[NANCE, NANCY];2;0;0;1.0;[NANCE, NANCY, NENIS];2;1;0;0.8;[NANCE, NANCY];2;0;0;1.0
NEEMIAS;NEEMIAS,NEHEMIAS;[NEEMIAS];1;0;1;0.666666666667;[NEEMIAS];1;0;1;0.666666666667;[NANCE, NANCY, NEEMIAS, NEHEMIAS, NENIS];2;3;0;0.571428571429;[AGMAR, AMANDA, AMIL, AMIR, ANA, ANAEL, ANAIR, ANANIAS, ANAYR, ANDONIOS, ANNA, EMANOEL, EMANUEL, EMMANOEL, ENE, ENEAS, ENES, ENI, ENIO, ENIR, ENNIO, ENOI, ENOS, ENY, EUMENES, EUNICE, IGNES, IGNEZ, INES, INEZ, INIS, IOMAR, IONE, MAGNA, MAGNO, MAIL, MANOEL, MANUEL, MANY, MAX, NAHUR, NAIR, NAME, NANCE, NANCY, NEEMIAS, NEHEMIAS, NEI, NEIMAR, NENIS, NERCI, NERCY, NEY, NICE, NINIO, NOE, NOEL, NOEME, NOEMEA, NOEMI, NOEMIA, NOEMIO, NUNO, OMAR, ONAIR, ONDINA, ONIAS];2;65;0;0.0579710144928;[NEEMIAS, NEHEMIAS];2;0;0;1.0;[NEEMIAS, NEHEMIAS];2;0;0;1.0;[NEEMIAS];1;0;1;0.666666666667
NEIDE;NEIDE,NEYDE;[NEIDE];1;0;1;0.666666666667;[NEIDE];1;0;1;0.666666666667;[NADYA, NEDY, NEIDE, NEYDE];2;2;0;0.666666666667;[AMADEU, AMADEUS, AMADO, AMADOR, ANADIR, ANEIDE, EMIDIO, ENEDIR, ENEIDA, EUNIDES, INEIDA, MAMEDE, MEDEA, NADIR, NADYA, NADYR, NAIDES, NEDY, NEIDE, NEYDE, ONEIDA];2;19;0;0.173913043478;[NEIDE, NEYDE];2;0;0;1.0;[NADYA, NEDY, NEIDE, NEYDE];2;2;0;0.666666666667;[NEDY, NEIDE, NEYDE];2;1;0;0.8
NELI;NELI,NELLE,NELLI,NELLY,NELY;[NELI, NELIA];1;1;4;0.285714285714;[NELI, NELIA];1;1;4;0.285714285714;[NALY, NELI, NELIA, NELIO, NELLE, NELLI, NELLY, NELY, NEYLA, NILA, NILIA, NILO, NOEL];5;8;0;0.555555555556;[AGNELO, AMALIA, AMARAL, AMARO, AMAURI, AMAURY, AMELIA, AMERES, AMILAR, ANALIA, ANALICE, ANDERLEI, ANDRE, ANDRÉ, ANDREA, ANDREIA, EMILIA, EMILIO, ENILA, ENILCE, HENRY, HOMERO, HONORIO, IMERO, MAGNOLIA, MALY, MANOELA, MARA, MARI, MARIA, Maria, MARIE, MARILCE, MARILIA, MARIO, MARLE, MARLI, MARLLON, MARLON, MARLUCE, MARLY, MARY, MAURA, MAURI, MAURILIA, MAURILIO, MAURILLO, MAURILO, MAURO, MEIRES, MILCE, MILLER, MIRACI, MIRIAM, MIRIAN, MIRON, MURILO, NALY, NARA, NAURO, NELCI, NELCY, NELI, NELIA, NELIO, NELLE, NELLI, NELLY, NELOYR, NELY, NERY, NEYLA, NILA, NILCE, NILIA, NILO, NORELI, ONARIA, ONEILI, ONILHA];5;75;0;0.117647058824;[NELI, NELLI, NELLY, NELY, NERY];4;1;1;0.8;[NALY, NELI, NELIA, NELIO, NELY, NEYLA, NILA, NILIA, NILO, NOEL];2;8;3;0.266666666667;[NELI, NELLE, NELLI, NELLY, NELY, NEYLA, NILA, NILO];5;3;0;0.769230769231
NEUSA;NEUSA,NEUZA;[NEUSA];1;0;1;0.666666666667;[NEUSA];1;0;1;0.666666666667;[NEUSA, NEUZA, NICE, NISIA, NISUS, NIZIA];2;4;0;0.5;[AMANCIO, ANDERSON, ANESIO, ANEZIO, ANICIO, ANISIO, ANIZIO, EMERSON, ENDERSON, ENEUZA, HEMERSOM, IGNACIO, INACIO, MARCEL, MARCIA, MARCIAL, MARCIO, MÁRCIO, MECIAS, MERCES, MESSIAS, MICHAEL, MISAEL, MOACIR, MOACYR, MOISES, MOYSES, MUCIO, NARCISA, NARCISO, NEUSA, NEUZA, NISIA, NISUS, NIZIA, ONESIO, ONICIO];2;35;0;0.102564102564;[NEUSA, NEUZA];2;0;0;1.0;[NEUSA, NEUZA, NILZA, NILZO];2;2;0;0.666666666667;[ENEUZA, NEUSA, NEUZA];2;1;0;0.8
NILSA;NILSA,NILZA;[NILSA];1;0;1;0.666666666667;[NILSA];1;0;1;0.666666666667;[NALECIA, NELCI, NELCY, NILCA, NILCE, NILSA, NILZA, NILZO];2;6;0;0.4;[ANDELSON, ANDERLUCIO, INDALECIA, INELSON, MAILSON, MARILZA, MARIOSAN, MARISA, MARISE, MARIZA, MARLECIO, MARYZA, MAURICEA, MAURICIO, MAURIZA, MILZA, NALECIA, NEILSON, NELSON, NILSA, NILSON, NILZA, NILZO, NILZON];2;22;0;0.153846153846;[MILZA, NILSA, NILZA];2;1;0;0.8;[NALECIA, NELCI, NELCY, NILCE, NILSA];1;4;1;0.285714285714;[NELCI, NELCY, NILCE, NILSA, NILZA, NILZO];2;4;0;0.5
NOEMI;NOEME,NOEMI;[NOEME, NOEMI, NOEMIA];2;1;0;0.8;[NOEME, NOEMEA, NOEMI, NOEMIA];2;2;0;0.666666666667;[NAME, NINIO, NOEME, NOEMEA, NOEMI, NOEMIA, NOEMIO, NUNO];2;6;0;0.4;[AGMAR, AMANDA, AMIL, AMIR, ANA, ANAEL, ANAIR, ANANIAS, ANAYR, ANDONIOS, ANNA, EMANOEL, EMANUEL, EMMANOEL, ENE, ENEAS, ENES, ENI, ENIO, ENIR, ENNIO, ENOI, ENOS, ENY, EUMENES, EUNICE, IGNES, IGNEZ, INES, INEZ, INIS, IOMAR, IONE, MAGNA, MAGNO, MAIL, MANOEL, MANUEL, MANY, MAX, NAHUR, NAIR, NAME, NANCE, NANCY, NEEMIAS, NEHEMIAS, NEI, NEIMAR, NENIS, NERCI, NERCY, NEY, NICE, NINIO, NOE, NOEL, NOEME, NOEMEA, NOEMI, NOEMIA, NOEMIO, NUNO, OMAR, ONAIR, ONDINA, ONIAS];2;65;0;0.0579710144928;[NOEMI];1;0;1;0.666666666667;[NAME, NOEME, NOEMEA, NOEMI, NOEMIA, NOEMIO];2;4;0;0.5;[NOEMI];1;0;1;0.666666666667
NOEMIA;NOEMIA,NOEMEA;[NOEME, NOEMI, NOEMIA];1;2;1;0.4;[NOEME, NOEMEA, NOEMI, NOEMIA];2;2;0;0.666666666667;[NAME, NINIO, NOEME, NOEMEA, NOEMI, NOEMIA, NOEMIO, NUNO];2;6;0;0.4;[AGMAR, AMANDA, AMIL, AMIR, ANA, ANAEL, ANAIR, ANANIAS, ANAYR, ANDONIOS, ANNA, EMANOEL, EMANUEL, EMMANOEL, ENE, ENEAS, ENES, ENI, ENIO, ENIR, ENNIO, ENOI, ENOS, ENY, EUMENES, EUNICE, IGNES, IGNEZ, INES, INEZ, INIS, IOMAR, IONE, MAGNA, MAGNO, MAIL, MANOEL, MANUEL, MANY, MAX, NAHUR, NAIR, NAME, NANCE, NANCY, NEEMIAS, NEHEMIAS, NEI, NEIMAR, NENIS, NERCI, NERCY, NEY, NICE, NINIO, NOE, NOEL, NOEME, NOEMEA, NOEMI, NOEMIA, NOEMIO, NUNO, OMAR, ONAIR, ONDINA, ONIAS];2;65;0;0.0579710144928;[NOEMIA];1;0;1;0.666666666667;[NAME, NOEME, NOEMEA, NOEMI, NOEMIA, NOEMIO];2;4;0;0.5;[NOEMEA, NOEMIA];2;0;0;1.0
NILTON;NEWTON,NILTON;[NILTON];1;0;1;0.666666666667;[NILTON];1;0;1;0.666666666667;[NALDINHA, NILTON];1;1;1;0.5;[AMILTON, AMINTAS, ANETE, ANICETA, ANICETO, ANNITA, HAMILTON, MARTA, MARTHA, MATEUS, MATHEUS, MATHIAS, MILTA, MILTON, MIRTES, MIRTHO, MYRTES, MYRTHES, MYRTON, NAILTER, NATAL, NATAN, NESTOR, NILTON, NIRTO, NOEMITA, NONATO];1;26;1;0.0689655172414;[MILTON, MIRTHO, MYRTON, NILTON, NIRTO];1;4;1;0.285714285714;[NILTON];1;0;1;0.666666666667;[NILTON];1;0;1;0.666666666667
NORMELIA;NORMELIA,NORMILIA;[NORMELIA];1;0;1;0.666666666667;[NORMELIA];1;0;1;0.666666666667;[NORMELIA, NORMILIA];2;0;0;1.0;[NORMELIA, NORMILIA];2;0;0;1.0;[NORMELIA];1;0;1;0.666666666667;[NORMELIA, NORMILIA];2;0;0;1.0;[NORMELIA, NORMILIA];2;0;0;1.0
ODETE;ODETE,ODETTE;[ODETE];1;0;1;0.666666666667;[ODETE];1;0;1;0.666666666667;[ODETE, ODETTE, OTTO];2;1;0;0.8;[ADAILTON, ADALTO, ADAUTO, ADEILTO, ADITH, DALTO, DALTON, DAUSTER, EDITE, EDITH, EUDETE, ODETE, ODETTE];2;11;0;0.266666666667;[ODETE, ODETTE];2;0;0;1.0;[ODETE];1;0;1;0.666666666667;[ODETE, ODETTE];2;0;0;1.0
OFELIA;OPHELIA;[];0;0;1;0.0;[];0;0;1;0.0;[OPHELIA, OYVAL];1;1;0;0.666666666667;[EFRAIM, EFRIM, FELIX, FLORACY, FRAIM, OPHELIA];1;5;0;0.285714285714;[OPHELIA];1;0;0;1.0;[];0;0;1;0.0;[FLAVIA, OPHELIA];1;1;0;0.666666666667
OLIVEIRO;OLIVEIRO,OLIVERIO;[OLIVAL, OLIVEIRO, OLIVIA];1;2;1;0.4;[OLIVEIRO];1;0;1;0.666666666667;[OLIVEIRO, OLIVERIO];2;0;0;1.0;[ALVARO, ELVIRA, ELVIRO, OLIVEIRO, OLIVERIO];2;3;0;0.571428571429;[OLIVEIRO];1;0;1;0.666666666667;[OLIVEIRO, OLIVERIO];2;0;0;1.0;[ELVIRO, OLIVEIRO];1;1;1;0.5
ONESIMO;ONESIMO,ONEZIMO;[ONESIMO];1;0;1;0.666666666667;[ONESIMO];1;0;1;0.666666666667;[ONESIMO, ONEZIMO];2;0;0;1.0;[MARCIANO, MAXIMIANO, MAXIMO, MERCINA, NORMA, NORMAN, NORMANDES, NORMANDO, NORMINA, NORMINDO, ONESIMO, ONEZIMO];2;10;0;0.285714285714;[ONESIMO, ONEZIMO];2;0;0;1.0;[ONESIMO, ONEZIMO];2;0;0;1.0;[ONESIMO, ONEZIMO];2;0;0;1.0
ORESTE;ORESTE,ORESTES;[ORESTE, ORESTES];2;0;0;1.0;[ORESTE, ORESTES];2;0;0;1.0;[ORESTE];1;0;1;0.666666666667;[ALEILTON, ALERTON, ALILTON, ARILTO, ARILTON, ARIOSTO, ARISTEU, ARISTON, ARLETE, ARLETH, ARLETTE, ARYETHI, ARYLTON, AURITO, ELIETE, ELITA, ELITO, ELYETTE, ERASTO, ERLITO, HUELITON, LAERT, LAERTE, LAIRTON, LAURITA, LAURITO, LOESTER, ORESTE, ORESTES, RITA, ROLISTOM, RUTE, RUTH, RUTHE];2;32;0;0.111111111111;[ORESTE, ORESTES];2;0;0;1.0;[ORESTE];1;0;1;0.666666666667;[ORESTE];1;0;1;0.666666666667
OSEIAS;OSEIAS,OSEAS,OZEAS,OZIAS;[OSEAS, OSEIAS];2;0;2;0.666666666667;[OSEAS, OSEIAS];2;0;2;0.666666666667;[OSEAS, OSEIAS, OZAIAS, OZEAS, OZIAS];4;1;0;0.888888888889;[ACIR, AECIO, ASSIS, AZIS, AZIZ, AZIZA, CECY, CERSON, CESAR, CEZAR, ECIO, EUZI, EZIO, IACYN, ISA, ISAIAS, ISE, IZA, IZAIAS, IZO, OSEAS, OSEIAS, OZAIAS, OZEAS, OZIAS, SAUL, XERXES, YASUO, ZIEL, ZIZO];4;26;0;0.235294117647;[OSEIAS];1;0;3;0.4;[OSEAS, OSEIAS, OZAIAS, OZEAS, OZIAS];4;1;0;0.888888888889;[ISAIAS, IZAIAS, OSEIAS, OZAIAS];1;3;3;0.25
OSVALDINO;OSVALDINO,OSWALDINO;[OSVALDINA, OSVALDINO];1;1;1;0.5;[OSVALDINA, OSVALDINO];1;1;1;0.5;[OSVALDINA, OSVALDINO];1;1;1;0.5;[OSVALDINA, OSVALDINO, OSWALDINO];2;1;0;0.8;[OSVALDINO, OSWALDINO];2;0;0;1.0;[OSVALDINA, OSVALDINO];1;1;1;0.5;[OSVALDINO, OSWALDINO];2;0;0;1.0
OSWALDO;OSWALDO,OSVALDO;[OSWALDO];1;0;1;0.666666666667;[OSWALDO];1;0;1;0.666666666667;[OSWALDO];1;0;1;0.666666666667;[OSVALDO, OSWALDO];2;0;0;1.0;[OSVALDO, OSWALDO];2;0;0;1.0;[OSWALDO];1;0;1;0.666666666667;[OSVALDO, OSWALDO];2;0;0;1.0
OTAVIO;OTAVIO,OCTAVIO;[OTAVIANA, OTAVIO];1;1;1;0.5;[OTAVIO];1;0;1;0.666666666667;[OTAVIO];1;0;1;0.666666666667;[ALTEVIR, ALTIVO, ESTEVAM, ESTEVAO, OCTAVIO, OTAVIO];2;4;0;0.5;[OCTAVIO, OTAVIO];2;0;0;1.0;[OCTAVIO, OTAVIO];2;0;0;1.0;[OTAVIO];1;0;1;0.666666666667
OTILIA;OTILIA,OCTILIA;[OTILIA];1;0;1;0.666666666667;[OTILIA];1;0;1;0.666666666667;[ODELIO, ODILA, ODILIA, ODILIO, OTILIA, OTILIO];1;5;1;0.25;[ASTERIO, ATILA, ATILIO, ESTELA, EUSTELA, ITALO, OCTILIA, ORTILEU, OTILIA, OTILIO, STELA, STELLA, TULEUS, TULIO];2;12;0;0.25;[OCTILIA, OTILIA];2;0;0;1.0;[OCTILIA, OTILIA, OTILIO];2;1;0;0.8;[OTILIA];1;0;1;0.666666666667
